,Suburb,Address,Type,Method,SellerG,Date,CouncilArea,Regionname,Propertycount
7388,South Kingsville,2/3 New St,h,SP,Jas,26/07/2016,Hobsons Bay,Western Metropolitan,984.0
7389,South Kingsville,1/72 Paxton St,u,S,Sweeney,27/06/2016,Hobsons Bay,Western Metropolitan,984.0
7390,South Kingsville,41 Saltley St,t,SP,Greg,27/11/2016,Hobsons Bay,Western Metropolitan,984.0
7391,South Kingsville,2/108 Blackshaws Rd,u,VB,Oak,28/08/2016,Hobsons Bay,Western Metropolitan,984.0
7392,South Kingsville,56b Vernon St,t,SP,Williams,28/08/2016,Hobsons Bay,Western Metropolitan,984.0
7393,Strathmore Heights,4 Boeing Rd,h,S,Nelson,10/09/2016,Moonee Valley,Western Metropolitan,389.0
7394,Strathmore Heights,12 Boeing Rd,h,S,Nelson,12/11/2016,Moonee Valley,Western Metropolitan,389.0
7395,Strathmore Heights,347 Mascoma St,h,S,Considine,18/06/2016,Moonee Valley,Western Metropolitan,389.0
7396,Strathmore Heights,5 Lockheed St,h,S,Nelson,22/05/2016,Moonee Valley,Western Metropolitan,389.0
7397,Strathmore Heights,14 Elysee Ct,h,VB,Brad,22/08/2016,Moonee Valley,Western Metropolitan,389.0
7398,Travancore,2/9 Buckland St,u,S,Nelson,10/12/2016,Moonee Valley,Western Metropolitan,1052.0
7399,Travancore,61 Mooltan St,h,S,Jellis,13/08/2016,Moonee Valley,Western Metropolitan,1052.0
7400,Travancore,110 Baroda St,h,SP,Nelson,15/10/2016,Moonee Valley,Western Metropolitan,1052.0
7401,Travancore,47 Mooltan St,h,SP,Nelson,18/06/2016,Moonee Valley,Western Metropolitan,1052.0
7402,Travancore,53 Mangalore St,h,VB,Nelson,22/05/2016,Moonee Valley,Western Metropolitan,1052.0
7403,Travancore,145/38 Mt Alexander Rd,u,SP,Ray,28/05/2016,Moonee Valley,Western Metropolitan,1052.0
7404,Caulfield East,5 Grange Rd,h,PI,Woodards,6/08/2016,Glen Eira,Southern Metropolitan,608.0
7405,Caulfield East,4 Lord St,h,S,Bayside,8/10/2016,Glen Eira,Southern Metropolitan,608.0
7406,Caulfield East,9 Lord St,h,SP,Woodards,10/12/2016,Glen Eira,Southern Metropolitan,608.0
7407,Caulfield East,75 Grange Rd,h,S,Gary,16/07/2016,Glen Eira,Southern Metropolitan,608.0
7408,Caulfield East,17 Clifton St,h,S,hockingstuart,25/02/2017,Glen Eira,Southern Metropolitan,608.0
7409,Seaholme,41 Simmons Dr,h,PI,RT,6/08/2016,Hobsons Bay,Western Metropolitan,852.0
7410,Seaholme,13 Sussex St,h,S,Greg,17/09/2016,Hobsons Bay,Western Metropolitan,852.0
7411,Seaholme,10 Wattle Gr,h,PI,RT,25/02/2017,Hobsons Bay,Western Metropolitan,852.0
7412,Keilor Park,31 Swan St,h,S,Nelson,8/10/2016,Brimbank,Western Metropolitan,1119.0
7413,Keilor Park,5/8 Swan St,t,S,Nelson,10/09/2016,Brimbank,Western Metropolitan,1119.0
7414,Keilor Park,60 Erebus St,h,S,Barry,11/02/2017,Brimbank,Western Metropolitan,1119.0
7415,Keilor Park,2/90 Victory St,u,S,Barry,12/11/2016,Brimbank,Western Metropolitan,1119.0
7416,Keilor Park,50 Collinson St,h,S,YPA,18/03/2017,Brimbank,Western Metropolitan,1119.0
7417,Keilor Park,47 Victory St,h,SP,Brad,18/06/2016,Brimbank,Western Metropolitan,1119.0
7418,Keilor Park,44 Erebus St,t,S,Barry,22/05/2016,Brimbank,Western Metropolitan,1119.0
7419,Keilor Park,2a Flinders St,h,S,Nelson,26/07/2016,Brimbank,Western Metropolitan,1119.0
7420,Keilor Park,2/125 Fosters Rd,u,S,Nelson,27/06/2016,Brimbank,Western Metropolitan,1119.0
7421,Keilor Park,3/550 Fullarton Rd,t,S,Barry,27/11/2016,Brimbank,Western Metropolitan,1119.0
7422,Keilor Park,18 William St,h,S,Nelson,27/11/2016,Brimbank,Western Metropolitan,1119.0
7423,Keilor Park,35 Spence St,h,S,Nelson,28/05/2016,Brimbank,Western Metropolitan,1119.0
7424,Gardenvale,66A Gardenvale Rd,h,PI,Nick,11/02/2017,Glen Eira,Southern Metropolitan,534.0
7425,Gardenvale,2/32 Gardenia Rd,u,SP,Biggin,14/05/2016,Glen Eira,Southern Metropolitan,534.0
7426,Gardenvale,7/32 Gardenia Rd,u,S,Biggin,18/06/2016,Glen Eira,Southern Metropolitan,534.0
7427,Gardenvale,1/18 Magnolia Rd,u,S,Biggin,19/11/2016,Glen Eira,Southern Metropolitan,534.0
7428,Gardenvale,25 Magnolia Rd,h,S,hockingstuart,28/08/2016,Glen Eira,Southern Metropolitan,534.0
7429,Princes Hill,76 Arnold St,h,VB,Collins,27/11/2016,Yarra,Northern Metropolitan,1008.0
7430,Princes Hill,77 McIlwraith St,h,S,Nelson,28/05/2016,Yarra,Northern Metropolitan,1008.0
7431,Aberfeldie,32 Fawkner St,h,S,Nelson,6/05/2017,Moonee Valley,Western Metropolitan,1543.0
7432,Aberfeldie,2/65 Clifton St,h,S,Nelson,8/04/2017,Moonee Valley,Western Metropolitan,1543.0
7433,Aberfeldie,3/4 Combermere St,h,S,Barry,8/04/2017,Moonee Valley,Western Metropolitan,1543.0
7434,Aberfeldie,2 Derry St,h,PI,Nelson,29/04/2017,Moonee Valley,Western Metropolitan,1543.0
7435,Albert Park,4 Ashworth St,h,VB,Greg,6/05/2017,Port Phillip,Southern Metropolitan,3280.0
7436,Albert Park,13/123 Beaconsfield Pde,u,PI,Nelson,8/04/2017,Port Phillip,Southern Metropolitan,3280.0
7437,Albert Park,102 Graham St,h,S,RT,8/04/2017,Port Phillip,Southern Metropolitan,3280.0
7438,Albert Park,374 Montague St,h,PI,Marshall,8/04/2017,Port Phillip,Southern Metropolitan,3280.0
7439,Albert Park,75 Richardson St,h,S,Greg,8/04/2017,Port Phillip,Southern Metropolitan,3280.0
7440,Albert Park,21 Finlay St,h,S,Marshall,13/05/2017,Port Phillip,Southern Metropolitan,3280.0
7441,Albert Park,28 Hambleton St,h,S,Greg,20/05/2017,Port Phillip,Southern Metropolitan,3280.0
7442,Albert Park,91 Page St,h,S,Marshall,20/05/2017,Port Phillip,Southern Metropolitan,3280.0
7443,Albert Park,6 Gray La,h,SP,White,29/04/2017,Port Phillip,Southern Metropolitan,3280.0
7444,Albert Park,2A Mills St,t,S,Marshall,29/04/2017,Port Phillip,Southern Metropolitan,3280.0
7445,Albert Park,46 Withers St,h,S,RT,29/04/2017,Port Phillip,Southern Metropolitan,3280.0
7446,Alphington,10/90 Yarralea St,u,S,Miles,6/05/2017,Darebin,Northern Metropolitan,2211.0
7447,Alphington,57 Yarralea St,t,PI,Nelson,13/05/2017,Yarra,Northern Metropolitan,2211.0
7448,Alphington,55 Bennett St,h,S,Nelson,20/05/2017,Darebin,Northern Metropolitan,2211.0
7449,Alphington,3/34 Grange Rd,u,S,Fletchers,20/05/2017,Darebin,Northern Metropolitan,2211.0
7450,Altona North,269 Blackshaws Rd,h,SP,Hunter,20/05/2017,Hobsons Bay,Western Metropolitan,5132.0
7451,Altona North,68 Chambers Rd,h,S,RT,20/05/2017,Hobsons Bay,Western Metropolitan,5132.0
7452,Altona North,23 Rymill Ct,h,S,hockingstuart,29/04/2017,Hobsons Bay,Western Metropolitan,5132.0
7453,Armadale,22 Baldwin St,h,S,Marshall,6/05/2017,Stonnington,Southern Metropolitan,4836.0
7454,Armadale,5/29 Mercer Rd,t,S,RT,6/05/2017,Stonnington,Southern Metropolitan,4836.0
7455,Armadale,8/15 Egerton Rd,u,VB,hockingstuart,8/04/2017,Stonnington,Southern Metropolitan,4836.0
7456,Armadale,4/48 New St,u,S,Jellis,20/05/2017,Stonnington,Southern Metropolitan,4836.0
7457,Armadale,18 Rose St,h,S,Marshall,20/05/2017,Stonnington,Southern Metropolitan,4836.0
7458,Armadale,4/10 St Georges Rd,t,S,Kay,22/04/2017,Stonnington,Southern Metropolitan,4836.0
7459,Armadale,1/5 The Terrace,u,S,Woodards,22/04/2017,Stonnington,Southern Metropolitan,4836.0
7460,Armadale,8/16 Wattletree Rd,u,S,Jellis,22/04/2017,Stonnington,Southern Metropolitan,4836.0
7461,Armadale,1/25 Mercer Rd,u,S,Jellis,29/04/2017,Stonnington,Southern Metropolitan,4836.0
7462,Armadale,6/581 Orrong Rd,u,S,Marshall,29/04/2017,Stonnington,Southern Metropolitan,4836.0
7463,Ascot Vale,8 Anderson St,h,S,Nelson,6/05/2017,Moonee Valley,Western Metropolitan,6567.0
7464,Ascot Vale,6 Munro St,h,S,Nelson,8/04/2017,Moonee Valley,Western Metropolitan,6567.0
7465,Ascot Vale,72 Bloomfield Rd,h,PI,Nelson,13/05/2017,Moonee Valley,Western Metropolitan,6567.0
7466,Ascot Vale,3 Dalgety Dr,h,S,Nelson,13/05/2017,Moonee Valley,Western Metropolitan,6567.0
7467,Ascot Vale,4/225 Maribyrnong Rd,t,S,Woodards,13/05/2017,Moonee Valley,Western Metropolitan,6567.0
7468,Ascot Vale,75 Maribyrnong Rd,h,PI,Jellis,13/05/2017,Moonee Valley,Western Metropolitan,6567.0
7469,Ascot Vale,5/9 Sandown Rd,t,SP,Alexkarbon,13/05/2017,Moonee Valley,Western Metropolitan,6567.0
7470,Ascot Vale,7 Elliott St,h,S,Nelson,20/05/2017,Moonee Valley,Western Metropolitan,6567.0
7471,Ascot Vale,17 Monash St,h,PI,Nelson,20/05/2017,Moonee Valley,Western Metropolitan,6567.0
7472,Ascot Vale,136 The Parade,h,S,Brad,20/05/2017,Moonee Valley,Western Metropolitan,6567.0
7473,Ascot Vale,3 Federation St,h,S,Brad,29/04/2017,Moonee Valley,Western Metropolitan,6567.0
7474,Ascot Vale,40 Kent St,h,S,Alexkarbon,29/04/2017,Moonee Valley,Western Metropolitan,6567.0
7475,Ashwood,5 Harcourt St,h,S,Barry,8/04/2017,Monash,Southern Metropolitan,2894.0
7476,Ashwood,217 Huntingdale Rd,h,S,Harcourts,8/04/2017,Monash,Southern Metropolitan,2894.0
7477,Ashwood,1/7 Queens Pde,u,S,Marshall,8/04/2017,Monash,Southern Metropolitan,2894.0
7478,Ashwood,3/5 Yunki Ct,t,SP,Buxton,8/04/2017,Monash,Southern Metropolitan,2894.0
7479,Ashwood,2/5 Parkhill Dr,u,S,Jellis,20/05/2017,Monash,Southern Metropolitan,2894.0
7480,Avondale Heights,33a Deutscher St,u,S,Moonee,6/05/2017,Moonee Valley,Western Metropolitan,4502.0
7481,Avondale Heights,39 Ridge Dr,h,S,Nelson,8/04/2017,Moonee Valley,Western Metropolitan,4502.0
7482,Avondale Heights,47 Wood St,h,SP,Moonee,8/04/2017,Moonee Valley,Western Metropolitan,4502.0
7483,Avondale Heights,16 Cortina Pl,h,SP,Nelson,20/05/2017,Moonee Valley,Western Metropolitan,4502.0
7484,Avondale Heights,4 Camille Ct,h,SP,Moonee,22/04/2017,Moonee Valley,Western Metropolitan,4502.0
7485,Avondale Heights,53 Doyle St,h,SP,Moonee,22/04/2017,Moonee Valley,Western Metropolitan,4502.0
7486,Avondale Heights,30 Lorgrove Ct,h,VB,Nelson,29/04/2017,Moonee Valley,Western Metropolitan,4502.0
7487,Balwyn North,25 Rookwood St,h,S,Noel,8/04/2017,Boroondara,Southern Metropolitan,7809.0
7488,Balwyn North,24 Yeneda St,h,S,hockingstuart,8/04/2017,Boroondara,Southern Metropolitan,7809.0
7489,Balwyn North,103 Longview Rd,h,PI,RT,13/05/2017,Boroondara,Southern Metropolitan,7809.0
7490,Balwyn North,2/21 Pavo St,u,S,Marshall,13/05/2017,Boroondara,Southern Metropolitan,7809.0
7491,Balwyn North,35 Sylvander St,h,S,Jellis,13/05/2017,Boroondara,Southern Metropolitan,7809.0
7492,Balwyn North,18 Woodville St,h,S,Jellis,13/05/2017,Boroondara,Southern Metropolitan,7809.0
7493,Balwyn North,2/87 Tannock St,u,PI,hockingstuart,20/05/2017,Boroondara,Southern Metropolitan,7809.0
7494,Balwyn North,215 Doncaster Rd,h,S,hockingstuart,29/04/2017,Boroondara,Southern Metropolitan,7809.0
7495,Balwyn North,16 Ventnor St,h,PI,Marshall,29/04/2017,Boroondara,Southern Metropolitan,7809.0
7496,Bellfield,345 Waterdale Rd,h,S,Haughton,6/05/2017,Banyule,Eastern Metropolitan,790.0
7497,Bellfield,125 Oriel Rd,h,S,Ray,8/04/2017,Banyule,Eastern Metropolitan,790.0
7498,Bentleigh,2 Delhi St,h,S,Woodards,6/05/2017,Glen Eira,Southern Metropolitan,6795.0
7499,Bentleigh,10 Luckins Rd,h,S,HAR,6/05/2017,Glen Eira,Southern Metropolitan,6795.0
7500,Bentleigh,23 Auckland St,h,VB,Woodards,8/04/2017,Glen Eira,Southern Metropolitan,6795.0
7501,Bentleigh,28 Campbell St,h,VB,Buxton,8/04/2017,Glen Eira,Southern Metropolitan,6795.0
7502,Bentleigh,42 Hutchinson St,u,S,Woodards,8/04/2017,Glen Eira,Southern Metropolitan,6795.0
7503,Bentleigh,4/2 Jasper Rd,t,SP,McGrath,8/04/2017,Glen Eira,Southern Metropolitan,6795.0
7504,Bentleigh,4/10 Blair St,t,S,Hodges,13/05/2017,Glen Eira,Southern Metropolitan,6795.0
7505,Bentleigh,23A Fromer St,t,S,hockingstuart,13/05/2017,Glen Eira,Southern Metropolitan,6795.0
7506,Bentleigh,197A Jasper Rd,t,S,Buxton,20/05/2017,Glen Eira,Southern Metropolitan,6795.0
7507,Bentleigh,25B Luckins Rd,t,S,hockingstuart,20/05/2017,Glen Eira,Southern Metropolitan,6795.0
7508,Bentleigh,3 Rogers Rd,h,S,Woodards,20/05/2017,Glen Eira,Southern Metropolitan,6795.0
7509,Bentleigh,7 Rosina St,h,S,hockingstuart,20/05/2017,Glen Eira,Southern Metropolitan,6795.0
7510,Bentleigh,5 Smith St,h,S,hockingstuart,20/05/2017,Glen Eira,Southern Metropolitan,6795.0
7511,Bentleigh,6b Howell St,u,S,Woodards,22/04/2017,Glen Eira,Southern Metropolitan,6795.0
7512,Bentleigh,8 Plym St,h,S,Woodards,22/04/2017,Glen Eira,Southern Metropolitan,6795.0
7513,Bentleigh,2/23 Whitmuir Rd,u,S,hockingstuart,22/04/2017,Glen Eira,Southern Metropolitan,6795.0
7514,Bentleigh,52a Tucker Rd,u,S,Buxton,29/04/2017,Glen Eira,Southern Metropolitan,6795.0
7515,Bentleigh East,1 Melva St,h,S,Buxton,6/05/2017,Glen Eira,Southern Metropolitan,10969.0
7516,Bentleigh East,7 Celia St,h,S,Buxton,8/04/2017,Glen Eira,Southern Metropolitan,10969.0
7517,Bentleigh East,1/65 Blamey St,h,PI,Thomson,13/05/2017,Glen Eira,Southern Metropolitan,10969.0
7518,Bentleigh East,1/32 Elizabeth St,t,S,Gary,13/05/2017,Glen Eira,Southern Metropolitan,10969.0
7519,Bentleigh East,39 Elizabeth St,h,PI,hockingstuart,13/05/2017,Glen Eira,Southern Metropolitan,10969.0
7520,Bentleigh East,122B Tambet St,t,PI,Purplebricks,13/05/2017,Glen Eira,Southern Metropolitan,10969.0
7521,Bentleigh East,29 Argyle St,h,S,Buxton,20/05/2017,Glen Eira,Southern Metropolitan,10969.0
7522,Bentleigh East,28B Barrington St,t,S,hockingstuart,20/05/2017,Glen Eira,Southern Metropolitan,10969.0
7523,Bentleigh East,1/22 Brooks St,t,SP,Buxton,20/05/2017,Glen Eira,Southern Metropolitan,10969.0
7524,Bentleigh East,6 Elswill St,h,S,Buxton,20/05/2017,Glen Eira,Southern Metropolitan,10969.0
7525,Bentleigh East,1 Heather St,h,S,Buxton,20/05/2017,Glen Eira,Southern Metropolitan,10969.0
7526,Bentleigh East,1/62 Tudor St,h,PI,Buxton,20/05/2017,Glen Eira,Southern Metropolitan,10969.0
7527,Bentleigh East,2/575 Warrigal Rd,t,S,hockingstuart,20/05/2017,Glen Eira,Southern Metropolitan,10969.0
7528,Bentleigh East,2/16 Argyle St,u,SP,hockingstuart,29/04/2017,Glen Eira,Southern Metropolitan,10969.0
7529,Bentleigh East,4 Box Ct,h,S,Buxton,29/04/2017,Glen Eira,Southern Metropolitan,10969.0
7530,Bentleigh East,2/10 Chester St,u,S,Woodards,29/04/2017,Glen Eira,Southern Metropolitan,10969.0
7531,Bentleigh East,13 Delma St,h,S,Buxton,29/04/2017,Glen Eira,Southern Metropolitan,10969.0
7532,Bentleigh East,15 Lilac St,h,S,Woodards,29/04/2017,Glen Eira,Southern Metropolitan,10969.0
7533,Bentleigh East,68 Mawby Rd,h,S,Buxton,29/04/2017,Glen Eira,Southern Metropolitan,10969.0
7534,Bentleigh East,978 North Rd,h,S,Ray,29/04/2017,Glen Eira,Southern Metropolitan,10969.0
7535,Bentleigh East,68 Tambet St,h,S,hockingstuart,29/04/2017,Glen Eira,Southern Metropolitan,10969.0
7536,Bentleigh East,76 Wingate St,h,S,Buxton,29/04/2017,Glen Eira,Southern Metropolitan,10969.0
7537,Box Hill,5/10 Camelia St,u,S,Ray,6/05/2017,Whitehorse,Eastern Metropolitan,4605.0
7538,Box Hill,2/13 Oxford St,u,SP,Barry,13/05/2017,Whitehorse,Eastern Metropolitan,4605.0
7539,Box Hill,32 Sweetland Rd,h,S,Fletchers,13/05/2017,Whitehorse,Eastern Metropolitan,4605.0
7540,Box Hill,35 Barkly St,h,S,Noel,20/05/2017,Whitehorse,Eastern Metropolitan,4605.0
7541,Box Hill,22 Combarton St,h,S,Noel,20/05/2017,Whitehorse,Eastern Metropolitan,4605.0
7542,Box Hill,1A Maple St,t,S,Fletchers,20/05/2017,Whitehorse,Eastern Metropolitan,4605.0
7543,Box Hill,4/18 Barkly St,u,S,McGrath,22/04/2017,Whitehorse,Eastern Metropolitan,4605.0
7544,Box Hill,11 Howard St,h,S,Buxton,22/04/2017,Whitehorse,Eastern Metropolitan,4605.0
7545,Braybrook,96 Duke St,h,S,Barry,6/05/2017,Maribyrnong,Western Metropolitan,3589.0
7546,Braybrook,1 Hinkler St,h,S,S&L,8/04/2017,Maribyrnong,Western Metropolitan,3589.0
7547,Braybrook,16 Menzies St,h,S,Douglas,8/04/2017,Maribyrnong,Western Metropolitan,3589.0
7548,Braybrook,14 Arthur St,h,S,S&L,20/05/2017,Maribyrnong,Western Metropolitan,3589.0
7549,Braybrook,13/25 Marnoo St,t,SP,Barry,22/04/2017,Maribyrnong,Western Metropolitan,3589.0
7550,Braybrook,10 Sedge Cl,h,S,Nelson,22/04/2017,Maribyrnong,Western Metropolitan,3589.0
7551,Braybrook,30 Shepherd St,h,SP,Village,29/04/2017,Maribyrnong,Western Metropolitan,3589.0
7552,Brighton,33 Brickwood St,h,S,Marshall,8/04/2017,Bayside,Southern Metropolitan,10579.0
7553,Brighton,81 Carpenter St,t,VB,Kay,8/04/2017,Bayside,Southern Metropolitan,10579.0
7554,Brighton,161 Church St,h,PI,Castran,8/04/2017,Bayside,Southern Metropolitan,10579.0
7555,Brighton,36 Meek St,h,S,hockingstuart,8/04/2017,Bayside,Southern Metropolitan,10579.0
7556,Brighton,2 Normanby St,h,PI,Nick,8/04/2017,Bayside,Southern Metropolitan,10579.0
7557,Brighton,147 North Rd,t,PI,Marshall,8/04/2017,Bayside,Southern Metropolitan,10579.0
7558,Brighton,24 North Rd,h,S,Biggin,8/04/2017,Bayside,Southern Metropolitan,10579.0
7559,Brighton,8/20 Yuille St,t,S,Buxton,8/04/2017,Bayside,Southern Metropolitan,10579.0
7560,Brighton,3/136 New St,u,S,hockingstuart,13/05/2017,Bayside,Southern Metropolitan,10579.0
7561,Brighton,552 New St,h,S,Marshall,13/05/2017,Bayside,Southern Metropolitan,10579.0
7562,Brighton,38/568 New St,u,PI,hockingstuart,13/05/2017,Bayside,Southern Metropolitan,10579.0
7563,Brighton,3/1 Thomson St,h,VB,Kay,13/05/2017,Bayside,Southern Metropolitan,10579.0
7564,Brighton,39 Warleigh Gr,h,S,Hodges,13/05/2017,Bayside,Southern Metropolitan,10579.0
7565,Brighton,138 Bay St,h,S,hockingstuart,20/05/2017,Bayside,Southern Metropolitan,10579.0
7566,Brighton,1/21 Brickwood St,u,S,hockingstuart,20/05/2017,Bayside,Southern Metropolitan,10579.0
7567,Brighton,3 Hayball Ct,h,S,Buxton,20/05/2017,Bayside,Southern Metropolitan,10579.0
7568,Brighton,1/76 Whyte St,t,S,Marshall,20/05/2017,Bayside,Southern Metropolitan,10579.0
7569,Brighton,56 Asling St,t,S,Buxton,22/04/2017,Bayside,Southern Metropolitan,10579.0
7570,Brighton,5 Blairgowrie Ct,h,PI,Biggin,22/04/2017,Bayside,Southern Metropolitan,10579.0
7571,Brighton,868 Hampton St,h,S,Weston,22/04/2017,Bayside,Southern Metropolitan,10579.0
7572,Brighton,3/12 Wellington St,u,S,Nick,22/04/2017,Bayside,Southern Metropolitan,10579.0
7573,Brighton,3/30 Grosvenor St,h,SP,Hodges,29/04/2017,Bayside,Southern Metropolitan,10579.0
7574,Brighton,3 Rose St,t,S,Hodges,29/04/2017,Bayside,Southern Metropolitan,10579.0
7575,Brighton East,1/373 South Rd,u,S,Buxton,8/04/2017,Bayside,Southern Metropolitan,6938.0
7576,Brighton East,7 Billson St,h,S,Marshall,13/05/2017,Bayside,Southern Metropolitan,6938.0
7577,Brighton East,36 Clinton St,h,S,RT,13/05/2017,Bayside,Southern Metropolitan,6938.0
7578,Brighton East,4/25 Cluden St,u,S,Woodards,13/05/2017,Bayside,Southern Metropolitan,6938.0
7579,Brighton East,1 Curzon St,h,S,Kay,13/05/2017,Bayside,Southern Metropolitan,6938.0
7580,Brighton East,40 Hodder St,h,S,Buxton,13/05/2017,Bayside,Southern Metropolitan,6938.0
7581,Brighton East,22 Milliara Gr,h,VB,Buxton,13/05/2017,Bayside,Southern Metropolitan,6938.0
7582,Brighton East,5 Valdemar Ct,h,S,Marshall,13/05/2017,Bayside,Southern Metropolitan,6938.0
7583,Brighton East,12 Agnew St,h,S,Marshall,20/05/2017,Bayside,Southern Metropolitan,6938.0
7584,Brighton East,7 Roberts Ct,h,VB,Ray,20/05/2017,,Southern Metropolitan,6938.0
7585,Brighton East,239 South Rd,h,S,Buxton,20/05/2017,Bayside,Southern Metropolitan,6938.0
7586,Brighton East,6 Coronation St,h,S,Hodges,22/04/2017,Bayside,Southern Metropolitan,6938.0
7587,Brighton East,7 Holmhurst Ct,t,PI,Hodges,29/04/2017,Bayside,Southern Metropolitan,6938.0
7588,Brighton East,55 Milroy St,h,PI,Hodges,29/04/2017,Bayside,Southern Metropolitan,6938.0
7589,Brighton East,7/36 Union St,t,S,Gary,29/04/2017,Bayside,Southern Metropolitan,6938.0
7590,Brunswick,129 Glenlyon Rd,h,S,Jellis,6/05/2017,Moreland,Northern Metropolitan,11918.0
7591,Brunswick,3/15 Mitchell St,u,SP,Walshe,6/05/2017,Moreland,Northern Metropolitan,11918.0
7592,Brunswick,217 Victoria St,h,S,Woodards,6/05/2017,Moreland,Northern Metropolitan,11918.0
7593,Brunswick,4/287 Albion St,h,S,Nelson,8/04/2017,Moreland,Northern Metropolitan,11918.0
7594,Brunswick,2/199 Barkly St,u,S,Nelson,8/04/2017,Moreland,Northern Metropolitan,11918.0
7595,Brunswick,10 Bennie St,h,S,Caine,8/04/2017,Moreland,Northern Metropolitan,11918.0
7596,Brunswick,373 Brunswick Rd,h,VB,Nelson,8/04/2017,Moreland,Northern Metropolitan,11918.0
7597,Brunswick,2/15 De Carle St,u,S,Ray,8/04/2017,Moreland,Northern Metropolitan,11918.0
7598,Brunswick,1 Denman St,h,PI,Jellis,8/04/2017,Moreland,Northern Metropolitan,11918.0
7599,Brunswick,38 Edward St,h,S,Jellis,8/04/2017,Moreland,Northern Metropolitan,11918.0
7600,Brunswick,1/19 Manallack St,h,SP,Woodards,8/04/2017,Moreland,Northern Metropolitan,11918.0
7601,Brunswick,10 Staley St,h,S,Nelson,8/04/2017,Moreland,Northern Metropolitan,11918.0
7602,Brunswick,8/93 Tinning St,u,S,Jellis,8/04/2017,Moreland,Northern Metropolitan,11918.0
7603,Brunswick,17 Ballarat St,h,VB,Nelson,13/05/2017,Moreland,Northern Metropolitan,11918.0
7604,Brunswick,94 Davies St,h,PI,Jellis,13/05/2017,Moreland,Northern Metropolitan,11918.0
7605,Brunswick,25/5 Evans St,t,SP,Nelson,13/05/2017,Moreland,Northern Metropolitan,11918.0
7606,Brunswick,7/675 Park St,u,SP,Harcourts,13/05/2017,Moreland,Northern Metropolitan,11918.0
7607,Brunswick,7/200 Albion St,u,PI,Jellis,20/05/2017,Moreland,Northern Metropolitan,11918.0
7608,Brunswick,6/1 Heller St,h,VB,Nelson,20/05/2017,Moreland,Northern Metropolitan,11918.0
7609,Brunswick,41 Mountfield St,h,S,Jellis,20/05/2017,Moreland,Northern Metropolitan,11918.0
7610,Brunswick,286 Barkly St,h,S,Barry,22/04/2017,Moreland,Northern Metropolitan,11918.0
7611,Brunswick,1/135 Brunswick Rd,t,PI,Ray,22/04/2017,Moreland,Northern Metropolitan,11918.0
7612,Brunswick,68 Gold St,h,S,Nelson,22/04/2017,Moreland,Northern Metropolitan,11918.0
7613,Brunswick,13 Goodman St,h,SP,Jellis,22/04/2017,Moreland,Northern Metropolitan,11918.0
7614,Brunswick,64 Tinning St,h,SP,hockingstuart,22/04/2017,Moreland,Northern Metropolitan,11918.0
7615,Brunswick,2/139 Union St,u,VB,Brad,22/04/2017,Moreland,Northern Metropolitan,11918.0
7616,Brunswick,251 Albion St,h,S,Brad,29/04/2017,Moreland,Northern Metropolitan,11918.0
7617,Brunswick,11 Garnet St,h,S,Jellis,29/04/2017,Moreland,Northern Metropolitan,11918.0
7618,Brunswick,9 Goodman St,h,S,Woodards,29/04/2017,Moreland,Northern Metropolitan,11918.0
7619,Brunswick East,164 Blyth St,h,S,Jellis,8/04/2017,Moreland,Northern Metropolitan,5533.0
7620,Brunswick East,22 Hickford St,h,S,Jellis,13/05/2017,Moreland,Northern Metropolitan,5533.0
7621,Brunswick East,7 Leyden St,h,S,Nelson,13/05/2017,Moreland,Northern Metropolitan,5533.0
7622,Brunswick East,5 Linden St,h,S,Nelson,13/05/2017,Moreland,Northern Metropolitan,5533.0
7623,Brunswick East,503/200 Lygon St,u,S,Jellis,13/05/2017,Moreland,Northern Metropolitan,5533.0
7624,Brunswick East,906/330 Lygon St,u,SP,Nelson,13/05/2017,Moreland,Northern Metropolitan,5533.0
7625,Brunswick East,1/134 Mitchell St,u,SP,Nelson,13/05/2017,Moreland,Northern Metropolitan,5533.0
7626,Brunswick East,235 Nicholson St,h,S,Nicholson,13/05/2017,Moreland,Northern Metropolitan,5533.0
7627,Brunswick East,15/67 Nicholson St,u,SP,Pagan,13/05/2017,Moreland,Northern Metropolitan,5533.0
